"CICLO"	"CCAA"	"NVIVI"	"NIVEL"	"NPERS"	"FACB2021"
202	16	00225	2	05	307.59
202	16	00226	1	01	234.99
202	16	00226	1	02	234.99
202	16	00227	1	01	536.2
202	16	00227	2	02	536.2
202	16	00228	1	01	293.56
202	16	00228	1	02	293.56
202	16	00229	1	01	379.89
202	16	00229	1	02	379.89
202	16	00230	1	01	439.93
202	16	00230	1	02	439.93
202	16	00231	1	01	314
202	16	00232	1	01	314
202	16	00233	1	01	227.68
202	16	00233	1	02	227.68
202	16	00234	1	01	244.15
202	16	00234	1	02	244.15
202	16	00234	2	03	244.15
202	16	00234	2	04	244.15
202	16	00235	1	01	223.21
202	16	00235	1	02	223.21
202	16	00235	1	03	223.21
202	16	00235	1	04	223.21
202	16	00236	1	01	108.78
202	16	00236	1	02	108.78
202	16	00236	2	03	108.78
202	16	00236	2	04	108.78
202	16	00237	1	01	207.09
202	16	00237	2	02	207.09
202	16	00238	1	01	189.29
202	16	00238	2	02	189.29
202	16	00239	1	01	146.63
202	16	00239	1	02	146.63
202	16	00239	2	03	146.63
202	16	00239	2	04	146.63
202	16	00240	1	01	459.96
202	16	00241	1	01	327.82
202	16	00241	1	02	327.82
202	16	00241	2	03	327.82
202	16	00241	2	04	327.82
202	16	00241	2	05	327.82
202	16	00242	1	01	293.56
202	16	00242	1	02	293.56
202	16	00243	1	01	220.87
202	16	00243	1	02	220.87
202	16	00244	1	01	679.68
202	16	00245	1	01	221.11
202	16	00246	1	01	409.38
202	16	00247	1	01	234.99
202	16	00247	1	02	234.99
202	16	00248	1	01	284.4
202	16	00248	1	02	284.4
202	16	00248	2	03	284.4
202	16	00248	2	04	284.4
202	16	00249	1	01	342.78
202	16	00249	1	02	342.78
202	16	00250	1	02	355.48
202	16	00251	1	01	293.56
202	16	00251	1	02	293.56
202	16	00252	1	01	232.53
202	16	00253	1	01	324.44
202	16	00253	2	02	324.44
202	16	00254	1	01	293.56
202	16	00254	1	02	293.56
202	16	00255	1	01	169.38
202	16	00255	1	02	169.38
202	16	00255	1	03	169.38
202	16	00255	2	04	169.38
202	16	00256	1	01	264.77
202	16	00256	1	02	264.77
202	16	00257	1	01	328.53
202	16	00257	1	02	328.53
202	16	00258	1	01	285.74
202	16	00258	1	02	285.74
202	16	00259	1	01	198.69
202	16	00260	1	01	293.56
202	16	00260	1	02	293.56
202	16	00261	1	01	232.53
202	16	00262	1	01	270.58
202	16	00262	1	02	270.58
202	16	00262	1	03	270.58
202	16	00263	1	01	355.48
202	16	00264	1	01	318.47
202	16	00264	1	02	318.47
202	16	00264	1	03	318.47
202	16	00265	1	01	355.48
202	16	00266	1	01	355.48
202	16	00267	1	01	319.56
202	16	00268	1	01	319.56
202	16	00269	1	01	631.79
202	16	00269	1	02	631.79
202	16	00269	1	03	631.79
202	16	00269	1	04	631.79
202	16	00269	1	05	631.79
202	16	00269	2	06	631.79
202	16	00269	2	07	631.79
202	16	00269	1	08	631.79
202	16	00270	1	01	567.92
202	16	00270	1	02	567.92
202	16	00271	1	01	679.68
202	16	00272	1	01	275.54
202	16	00272	1	02	275.54
202	16	00273	1	01	363.74
202	16	00273	1	02	363.74
202	16	00273	1	03	363.74
202	16	00274	1	01	293.56
202	16	00274	1	02	293.56
202	16	00275	1	01	220.41
202	16	00275	1	02	220.41
202	16	00275	1	03	220.41
202	16	00275	1	04	220.41
202	16	00276	1	01	238.35
202	16	00277	1	01	215.16
202	16	00277	1	02	215.16
202	16	00278	1	01	409.38
202	16	00279	1	01	253.9
202	16	00279	1	02	253.9
202	16	00279	1	03	253.9
202	16	00279	1	04	253.9
202	16	00280	1	01	293.56
202	16	00280	1	02	293.56
202	16	00281	1	01	355.48
202	16	00282	1	01	232.53
202	16	00283	1	01	279.93
202	16	00283	1	02	279.93
202	16	00284	1	01	351.31
202	16	00284	2	02	351.31
202	16	00285	1	01	510.69
202	16	00286	1	01	293.56
202	16	00286	1	02	293.56
202	16	00287	1	01	459.96
202	16	00288	1	01	328.23
202	16	00289	1	01	331.96
202	16	00289	1	02	331.96
202	16	00290	1	01	453.99
202	16	00291	1	01	355.48
202	16	00292	1	01	380.65
202	16	00292	1	02	380.65
202	16	00292	1	03	380.65
202	16	00293	1	01	200.02
202	16	00293	1	02	200.02
202	16	00293	2	03	200.02
202	16	00293	2	04	200.02
202	16	00294	1	01	279.39
202	16	00294	1	02	279.39
202	16	00294	2	03	279.39
202	16	00294	2	04	279.39
202	16	00294	2	05	279.39
202	16	00295	1	01	214.58
202	16	00296	1	01	487.45
202	16	00297	1	01	410.28
202	16	00297	1	02	410.28
202	16	00298	1	01	321.74
202	16	00299	1	01	395.61
202	16	00299	1	02	395.61
202	16	00299	2	05	395.61
202	16	00300	1	01	232.6
202	16	00300	2	02	232.6
202	16	00300	2	03	232.6
202	16	00300	1	04	232.6
202	16	00301	1	01	251.13
202	16	00302	1	01	222.32
202	16	00302	1	02	222.32
202	16	00302	2	03	222.32
202	16	00302	2	04	222.32
202	16	00303	1	01	335.88
202	16	00303	1	02	335.88
202	16	00303	2	03	335.88
202	16	00304	1	01	305.23
202	16	00304	1	02	305.23
202	16	00304	1	03	305.23
202	16	00304	1	04	305.23
202	16	00305	1	01	321.74
202	16	00306	1	01	212.31
202	16	00307	1	01	297.41
202	16	00307	1	02	297.41
202	16	00307	1	03	297.41
202	16	00307	1	04	297.41
202	16	00308	1	01	117.2
202	16	00308	1	02	117.2
202	16	00308	2	03	117.2
202	16	00308	1	04	117.2
202	16	00309	1	01	282.22
202	16	00309	1	02	282.22
202	16	00309	1	03	282.22
202	16	00309	1	04	282.22
202	16	00310	1	01	240.99
202	16	00310	2	02	240.99
202	16	00310	2	03	240.99
202	16	00311	1	01	204.45
202	16	00311	1	02	204.45
202	16	00311	1	03	204.45
202	16	00312	1	01	198.69
202	16	00313	1	01	319.56
202	16	00314	1	01	139.27
202	16	00314	2	02	139.27
202	16	00314	2	03	139.27
202	16	00315	1	01	221.11
202	16	00316	1	01	293.56
202	16	00316	1	02	293.56
202	16	00317	1	01	221.11
202	16	00318	1	01	510.69
202	16	00319	1	01	363.74
202	16	00319	1	02	363.74
202	16	00319	1	03	363.74
202	16	00320	1	01	455.2
202	16	00320	1	02	455.2
202	16	00321	1	01	239.85
202	16	00321	1	02	239.85
202	16	00321	1	03	239.85
202	16	00321	2	04	239.85
202	16	00322	1	01	246.07
202	16	00322	1	02	246.07
202	16	00322	1	03	246.07
202	16	00322	1	04	246.07
202	16	00323	1	01	355.48
202	16	00324	1	01	293.56
202	16	00324	1	02	293.56
202	16	00325	1	01	309.73
202	16	00325	1	02	309.73
202	16	00325	1	03	309.73
202	16	00326	1	01	203.39
202	16	00326	1	02	203.39
202	16	00326	1	03	203.39
202	16	00326	2	04	203.39
202	16	00327	1	01	178.9
202	16	00327	1	02	178.9
202	16	00327	2	03	178.9
202	16	00327	2	04	178.9
202	16	00328	1	01	339.19
202	16	00328	1	02	339.19
202	16	00329	1	01	177.86
202	16	00329	2	02	177.86
202	16	00330	1	01	232.53
202	16	00331	1	01	355.48
202	16	00332	1	01	293.56
202	16	00332	1	02	293.56
202	16	00333	1	01	324.44
202	16	00333	2	02	324.44
202	16	00334	1	01	187.16
202	16	00334	1	02	187.16
202	16	00334	1	03	187.16
202	16	00334	1	04	187.16
202	16	00335	1	01	509.95
202	16	00335	1	02	509.95
202	16	00336	1	01	355.48
202	16	00337	1	01	380.65
202	16	00337	1	02	380.65
202	16	00337	1	03	380.65
202	16	00338	1	01	355.48
202	16	00339	1	01	130.28
202	16	00339	1	02	130.28
202	16	00339	2	03	130.28
202	16	00339	2	04	130.28
202	16	00340	1	01	451.34
202	16	00341	1	01	457.28
202	16	00341	1	02	457.28
202	16	00341	2	03	457.28
202	16	00342	1	01	238.56
202	16	00342	1	02	238.56
202	16	00342	2	03	238.56
202	16	00342	2	04	238.56
202	16	00343	1	01	451.34
202	16	00344	1	01	358.91
202	16	00344	1	02	358.91
202	16	00345	1	01	191.48
202	16	00345	1	02	191.48
202	16	00345	2	03	191.48
202	16	00345	2	04	191.48
202	16	00346	1	01	401.24
202	16	00346	1	02	401.24
202	16	00346	2	03	401.24
202	16	00347	1	01	311
202	16	00347	1	02	311
202	16	00347	2	03	311
202	16	00348	1	01	160.67
202	16	00348	2	02	160.67
202	16	00348	2	03	160.67
202	16	00349	1	01	234.99
202	16	00349	1	02	234.99
202	16	00350	1	01	196.48
202	16	00350	1	02	196.48
202	16	00350	1	03	196.48
202	16	00350	1	04	196.48
202	16	00351	1	01	249.58
202	16	00351	1	02	249.58
202	16	00351	1	04	249.58
202	16	00352	1	01	355.48
202	16	00353	1	01	347.36
202	16	00353	1	02	347.36
202	16	00353	1	04	347.36
202	16	00354	1	01	227.68
202	16	00354	1	02	227.68
202	16	00355	1	01	390.71
202	16	00355	1	02	390.71
202	16	00356	1	01	350.37
202	16	00356	1	02	350.37
202	16	00356	1	03	350.37
202	16	00357	1	01	328.23
202	16	00358	1	01	293.56
202	16	00358	1	02	293.56
202	16	00359	1	01	343.63
202	16	00359	1	02	343.63
202	16	00359	1	03	343.63
202	16	00360	1	01	297.91
202	16	00361	1	01	392.11
202	16	00361	1	02	392.11
202	16	00361	2	03	392.11
202	16	00362	1	01	392.11
202	16	00362	2	02	392.11
202	16	00363	1	01	293.56
202	16	00363	1	02	293.56
202	16	00364	1	01	293.56
202	16	00364	1	02	293.56
202	16	00365	1	01	221.11
202	16	00366	1	01	321.74
202	16	00367	1	01	204.97
202	16	00367	1	02	204.97
202	16	00367	2	03	204.97
202	16	00367	2	04	204.97
202	16	00368	1	01	232.6
202	16	00368	1	02	232.6
202	16	00368	2	03	232.6
202	16	00368	2	04	232.6
202	16	00369	1	01	206.79
202	16	00369	1	02	206.79
202	16	00369	2	03	206.79
202	16	00369	2	04	206.79
202	16	00370	1	01	447.66
202	16	00370	2	02	447.66
202	16	00371	1	01	490.31
202	16	00372	1	01	204.09
202	16	00372	1	02	204.09
202	16	00372	2	03	204.09
202	16	00372	2	04	204.09
202	16	00372	2	05	204.09
202	16	00373	1	01	214.75
202	16	00373	2	02	214.75
202	16	00374	1	01	567.92
202	16	00374	1	02	567.92
202	16	00375	1	01	173.18
202	16	00375	1	02	173.18
202	16	00375	2	03	173.18
202	16	00375	2	04	173.18
202	16	00376	1	01	329.16
202	16	00376	1	02	329.16
202	16	00377	1	01	390.71
202	16	00377	1	02	390.71
202	16	00378	1	01	100.85
202	16	00378	1	02	100.85
202	16	00378	1	03	100.85
202	16	00378	2	04	100.85
202	16	00379	1	01	459.96
202	16	00380	1	01	239.95
202	16	00380	2	02	239.95
202	16	00381	1	01	423.41
202	16	00381	1	02	423.41
202	16	00382	1	01	212.31
202	16	00383	1	01	369.73
202	16	00383	1	02	369.73
202	16	00384	1	01	293.56
202	16	00384	1	02	293.56
202	16	00385	1	01	293.56
202	16	00385	1	02	293.56
202	16	00386	1	01	341.61
202	16	00386	1	02	341.61
202	16	00386	1	03	341.61
202	16	00387	1	01	281.54
202	16	00387	1	02	281.54
202	16	00387	1	03	281.54
202	16	00388	1	01	252.08
202	16	00388	1	02	252.08
202	16	00388	2	03	252.08
202	16	00389	1	01	223.78
202	16	00389	1	02	223.78
202	16	00390	1	01	355.48
202	16	00391	1	01	232.08
202	16	00391	1	02	232.08
202	16	00392	1	01	355.48
202	16	00393	1	01	417.64
